,id,text,favorite_count,retweet_count,created_at
943,1028963644535652353,It is an honor to announce the speakers for the special panel focused on The sustainable development goals at… https://t.co/moAZgvclg5,4,1,2018-08-13 11:17:04+00:00
944,1028963683349671937,"RT @ProfTerryHughes: If you look closely at this photo - virtually all of the staghorn and tabular corals are dead, killed by back-to-back…",0,26,2018-08-13 11:17:13+00:00
945,1028963399231778816,Nature Conservancy sees an opportunity to fight climate change – using Maine's woodlands https://t.co/3za2B05DNY… https://t.co/tPFYxeuEE7,0,0,2018-08-13 11:16:06+00:00
946,1028963389085704192,» Extreme Weather Is Exploding Around the World. Why Isn’t the Media Talking About Climate Change? - YouTube https://t.co/Hvbmf5sL1N,0,0,2018-08-13 11:16:03+00:00
947,1028963260056461312,RT @hondadeal4vets: Fuck littering &amp; fuck global warming,0,897,2018-08-13 11:15:33+00:00
948,1028963241228038145,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 11:15:28+00:00
949,1028963615578234881,"RT @witchieair: So #ClimateChangeIsReal !!!

The #B747 globalsupertank while fighting the fire 🔥 #HolyFire ((video by @ABC7 helicopter)) 
#…",0,8,2018-08-13 11:16:57+00:00
950,1028963580593483777,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 11:16:49+00:00
951,1028963637786890242,Looking Back:  Judge: Nestlé Can Keep Bottling California’s Water Under Permit #americanpolitics #climatechange  https://t.co/YQziS5OzAp,0,0,2018-08-13 11:17:03+00:00
952,1028963215781314560,"@MichaelEMann But I will dwell a bit on my metaphoresplaining.

Genetic variation may explain different individual… https://t.co/onLWEXOcvy",0,0,2018-08-13 11:15:22+00:00
953,1028963495088283649,RT @MrDenmore: If there’s a definition of insanity it’s Australia’s policies on climate change being disrupted for a decade by wilfully ign…,0,125,2018-08-13 11:16:29+00:00
954,1028963500708777986,RT @jayrosen_nyu: Why does skepticism about immigration walk hand in hand with skepticism about the science of climate change? I know we're…,0,52,2018-08-13 11:16:30+00:00
955,1028963537387892736,I’d like to see that! 😁🤪 https://t.co/GF24s5JDBB,2,1,2018-08-13 11:16:39+00:00
956,1028963147204374528,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:15:06+00:00
957,1028963477988290560,"The Big Melt: ""Sometimes, it seems, threats to our future become so great that we opt to ignore them. Yet if we fai… https://t.co/XiTHVxtyTY",2,2,2018-08-13 11:16:25+00:00
958,1028963153458024448,The scientific opinion that #ClimateChangeIsReal is overwhelming ⁦@chriskkenny⁩ unless you prefer to believe the 3%… https://t.co/1wf5L0cT2o,0,0,2018-08-13 11:15:07+00:00
959,1028963342667247617,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 11:15:52+00:00
960,1028963544598016000,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 11:16:40+00:00
961,1028963672926781440,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 11:17:11+00:00
962,1028963673803501569,RT @njtaxattorney: If you are pumping out your basement today you might want to watch this. #newjersey #jerseyshore #globalwarming Why chro…,0,2,2018-08-13 11:17:11+00:00
963,1028963564218994688,"RT @kjcoud: Arctic understanding limited by patchy field work, scientist says via @wfsphoto https://t.co/4z88H6bTNW",0,1,2018-08-13 11:16:45+00:00
964,1028963702505197569,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 11:17:18+00:00
965,1028963234043256832,"RT @ProfTerryHughes: “We either re-examine the current plans for unrestricted coal exports, taking proper account and responsibility for th…",0,42,2018-08-13 11:15:26+00:00
966,1028963664445890560,"RT @davidmatheson27: Peter, the greens would have him as a senator! https://t.co/hdGlFEeBDu",0,1,2018-08-13 11:17:09+00:00
967,1028963336933662721,RT @MrDenmore: If there’s a definition of insanity it’s Australia’s policies on climate change being disrupted for a decade by wilfully ign…,0,125,2018-08-13 11:15:51+00:00
968,1028963540680491009,"RT @franklinavenue: In case you haven't read it yet, perhaps the most important piece of reporting you'll read all year: https://t.co/1zoXx…",0,471,2018-08-13 11:16:39+00:00
969,1028963170537357312,"RT @mollenweather: People should understand our need to speak out loud on #climatechange, we want to create awareness #ClimateAction 
https…",0,5,2018-08-13 11:15:11+00:00
970,1028963662038478848,RT @SmithsonianMag: Prospects are looking up for the nation’s first climate change refugees in Louisiana. https://t.co/A4lPsGSjR5,0,3,2018-08-13 11:17:08+00:00
971,1028963526923243520,Spain and Portugal were very close to this temperature this summer and it’s only going to get worse with… https://t.co/hjoudjunMn,3,4,2018-08-13 11:16:36+00:00
972,1028963336988381185,"Antarctica was a much more interesting place in the 1600s, before climate change drove all the unicorns (?) extinct https://t.co/6GcpnP5pON",1,0,2018-08-13 11:15:51+00:00
973,1028963563581259776,@markperryAU @4corners We can worry for teenagers but worry is not enough. We have created the world where these th… https://t.co/OMZTVcV4Mx,4,1,2018-08-13 11:16:45+00:00
974,1028963660243263488,"Bloomberg Facing $17 Billion in Fire Damages, a CEO Blames Climate Change Bloomberg It faces damage liabilities tot… https://t.co/HJb3mjDc6Y",0,0,2018-08-13 11:17:08+00:00
975,1028963708867829760,"RT @ProfTerryHughes: “We either re-examine the current plans for unrestricted coal exports, taking proper account and responsibility for th…",0,42,2018-08-13 11:17:20+00:00
976,1028963584657829888,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 11:16:50+00:00
977,1028963410623557633,It is interesting that #climatechange #deniers will rather take the word of one or two #naysayer than the… https://t.co/6lDsNYTSAL,0,0,2018-08-13 11:16:08+00:00
978,1028963491313414144,"RT @farmingforever: 'Climate change is real, and it's happening now' DD dairy farmer David lays it out: https://t.co/OxeotWMJ6B",0,26,2018-08-13 11:16:28+00:00
979,1028963470203674625,RT @jvcdelaney: #Competition #Biology #STEM #GirlsInStem #Climatechange #coloring #colouring #Freebie #MondayMotivation #sciart https://t.c…,0,1,2018-08-13 11:16:23+00:00
980,1028963473303134208,"RT @BrendanCarton: Is there a pattern?

#ClimateChangeIsReal https://t.co/mkQf3naRGs",0,1,2018-08-13 11:16:23+00:00
981,1028963191865466880,RT @DebbieMonterrey: It's 90 degrees in the Arctic Circle this week. All-time high temp records set in Norway and Finland. https://t.co/0ny…,0,1,2018-08-13 11:15:16+00:00
982,1028963400376758272,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 11:16:06+00:00
983,1028963618996539392,Black widow spiders are heading north due to climate change #HotSouth https://t.co/qyPxPao61O,0,0,2018-08-13 11:16:58+00:00
984,1028963283821387777,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:15:38+00:00
985,1028963557998780416,"RT @Soma: I wish people were as worried about global warming, radical religious zealotry, factory farming, plastic-filled oceans, and the e…",0,117,2018-08-13 11:16:44+00:00
986,1028963452197453824,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:16:18+00:00
987,1028963495461699585,"RT @crystalline_02: Ice caps are melting, global warming is increasing, pollution is rising, and species are dying—We only have one Earth—I…",0,575,2018-08-13 11:16:29+00:00
988,1028963611392131072,RT @ChristineMilne: I hope @UNFCCC is watching energy and climate debate in Australia to see just how disingenuous Aust Govt is on global w…,0,20,2018-08-13 11:16:56+00:00
989,1028963500469575683,"@GOP 

Want to answer this?

Or anybody?

Anybody?

Anybody? https://t.co/6uITTqiHTN",0,0,2018-08-13 11:16:30+00:00
990,1028963441241804800,"RT @EddyJokovich: Climate change shows Australian politics at its worst. Opportunists, idiots, morons, MPs acting in bad faith, price gougi…",0,194,2018-08-13 11:16:16+00:00
991,1028963659068858368,Genetic Literacy Project 'Geoengineering' the atmosphere to slow climate change would threaten agricultural product… https://t.co/0020G57jXe,0,0,2018-08-13 11:17:08+00:00
992,1028963424091308034,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:16:12+00:00
993,1028963142037057536,Fourteen of the UK’s biggest pension funds have been warned by #lawyers they risk legal action if they fail to cons… https://t.co/JfmfkGsr3A,0,0,2018-08-13 11:15:04+00:00
994,1028963508883312640,Australia's Prime Minister valiantly tries to lead the country over a cliff with global warming snake oil. Andrew B… https://t.co/aCqicu0cPc,0,0,2018-08-13 11:16:32+00:00
995,1028963178699472896,The 8/8 #OnImpact is out: https://t.co/csFAj2inn0 Thanks to @TriplePundit @AspenANDE  #impinv #climatechange https://t.co/2pAbMryPBz,0,0,2018-08-13 11:15:13+00:00
996,1028963134315417600,@VP @NASA @NASAKennedy @ulalaunch Umm... Climate change..? https://t.co/3h6LYG5P9p,0,0,2018-08-13 11:15:03+00:00
997,1028963244105318405,"RT @EddyJokovich: Climate change shows Australian politics at its worst. Opportunists, idiots, morons, MPs acting in bad faith, price gougi…",0,194,2018-08-13 11:15:29+00:00
998,1028963592182423553,RT @PaulPolman: “We do not inherit the Earth from our ancestors. We borrow it from our children.” Inspired by these young voices petitionin…,0,36,2018-08-13 11:16:52+00:00
999,1028963396220268549,Please read https://t.co/pm0UzkRIBr,0,0,2018-08-13 11:16:05+00:00
1000,1028963141886062597,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:15:04+00:00
1001,1028963128925507584,"RT @Energy4later: Instead of providing a forecast, weatherman @AlRoker decided to launch into a lecture on #climatechange @weatherchannel @…",0,2,2018-08-13 11:15:01+00:00
1002,1028963806398095360,@IonaItalia It's does feel a bit unfair to him to criticize him based on how people who follow him act. The biggest… https://t.co/x74mBMCYkg,0,0,2018-08-13 11:17:43+00:00
1003,1028963946580115456,RT @ProjectMEDEAS: As with most climate issues it is those least able to respond (and most often least responsible for carbon emissions) wh…,0,3,2018-08-13 11:18:16+00:00
1004,1028963916867457024,Finaly some common sense https://t.co/Eu05FOoZpw,0,0,2018-08-13 11:18:09+00:00
1005,1028963931065204736,"RT @EddyJokovich: Climate change shows Australian politics at its worst. Opportunists, idiots, morons, MPs acting in bad faith, price gougi…",0,194,2018-08-13 11:18:13+00:00
1006,1028963813771628544,"Interesting read. Adaptation to #water scarcity through using artificial #glaciers and organic toilets, and how tem… https://t.co/1uphoaOb99",0,0,2018-08-13 11:17:45+00:00
1007,1028963867467112448,As with most climate issues it is those least able to respond (and most often least responsible for carbon emission… https://t.co/EhEqgeAfB4,6,3,2018-08-13 11:17:57+00:00
1008,1028964002637000704,Transform water management to adapt to climate change https://t.co/PECpvCm322,1,0,2018-08-13 11:18:30+00:00
1009,1028964277447806976,@DRB300 @SwimBrief @Veganella_ @helonaut @hargrump @GrahamCD62 @ethologos @Mangan150 @dmdnndjjdj1 @nutrition_facts… https://t.co/nUZbBW2NrE,1,0,2018-08-13 11:19:35+00:00
1010,1028963749322022913,"RT @RightToEnergy: We often focus on winter energy poverty, but 1 in 5 in the EU cannot afford to keep their homes cool in the summer. 🌇
An…",0,30,2018-08-13 11:17:29+00:00
1011,1028964101014188032,Up to the Greens to explain their policy that kills millions of avian every year. The silence is deafening.😐 https://t.co/kIM6rqDKmq,0,0,2018-08-13 11:18:53+00:00
1012,1028963747161939968,RT @britneyspears: Does anyone think global warming is a good thing? I love Lady Gaga.  I think she's a really interesting artist.,0,149536,2018-08-13 11:17:29+00:00
1013,1028963974518382592,RT @PaulEDawson: Policies that choke off fossil fuels at their origin — shutting down mines and wells; banning new ones; opting against new…,0,396,2018-08-13 11:18:23+00:00
1014,1028963919409250306,RT @PaulineHopkins3: @markperryAU @4corners We can worry for teenagers but worry is not enough. We have created the world where these thing…,0,1,2018-08-13 11:18:10+00:00
1015,1028964244254011392,RT @ClimateReality: #ClimateChange adds fuel to wildfires in the US West by making them more likely and more severe https://t.co/GPChxnNUM4,0,114,2018-08-13 11:19:27+00:00
1016,1028963972396011520,"RT @BagalueSunab: yuh all jumping on this  much too  late reviewing  Feb 6, 2013 data 
no excitement to me 
 
The fascinating intersection…",0,1,2018-08-13 11:18:22+00:00
1017,1028964233034297344,RT @FAOfish: Did you miss the launch of our Impacts of #climatechange on #fisheries and #aquaculture publication during #COFI33 week in Rom…,0,94,2018-08-13 11:19:25+00:00
1018,1028964163668914176,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:19:08+00:00
